sampleID;CLEC3A;CPB1;SCGB2A2;SCGB1D2;TFF1;MUCL1;GSTM1;PIP;ADIPOQ;ADH1B;HMGCS2;S100A7;CYP2B7P1;TAT;ANKRD30A;PRAME;CYP4Z1;SERPINA6;AGR3;UGT2B11;MUC6;KCNJ3;TFAP2B;MYBPC1;DHRS2;C4orf7;SLC30A8;KRT14;SOX10;STAC2;GABRP;CEACAM5;KRT5;COL2A1;TUSC5;GP2;VSTM2A;CALML5;GSTT1;FABP7;LEP;C1orf64;TFF3;PIGR;CRABP1;CST1;MUC5B;SYT13;GRIA2;KRT6B;PAM50_Label
TCGA-E9-A1ND-01;0.0;6.9359;0.5847;0.0;0.0;4.8322;0.0;9.8549;0.0;0.9996;0.0;15.5324;0.9996;1.8068;0.0;0.0;6.2472;0.0;0.0;0.0;2.3214;0.0;0.0;0.9996;0.5847;2.3214;0.5847;11.6434;0.9996;12.5925;13.3157;9.4901;14.0634;1.3215;0.0;0.0;0.0;10.2323;0.0;2.6998;1.9995;0.0;0.0;13.2798;5.1891;0.9996;7.614;0.0;0.5847;14.2637;Basal
TCGA-E9-A1ND-11;0.0;6.2296;11.4018;9.9165;5.4617;13.307;2.5458;11.8467;13.9311;14.7302;9.2441;1.2938;4.9086;6.4691;3.657;2.9588;7.4806;1.5537;6.6328;5.7736;7.4961;0.9766;8.6236;7.1381;6.2663;9.0364;2.1334;14.8486;11.0085;11.7387;11.9337;3.2796;14.3648;6.3457;13.0731;3.0459;0.9766;7.2615;0.0;7.0565;13.5044;7.2432;8.4328;12.9369;9.4478;0.0;7.8926;3.8629;3.4166;10.4696;Normal
TCGA-E9-A1NE-01;12.2312;17.3949;10.4512;8.0545;10.5881;4.9866;1.3796;8.7916;8.8899;9.8073;4.6455;11.7221;10.466;7.3398;4.2796;3.2545;4.3188;1.8757;9.7136;2.6644;1.6489;8.7688;6.6291;6.7012;12.5314;3.0372;13.085;10.0692;9.0113;9.9716;10.7563;3.9712;10.8749;4.4999;6.7521;7.6528;9.8715;5.8811;9.4865;5.4235;5.4235;7.1763;8.6814;10.8626;4.63;7.2053;11.0131;12.2218;8.2017;6.7557;LumA
TCGA-E9-A1NF-01;7.9327;4.7551;12.2231;7.6554;8.6181;17.1527;10.8728;15.6512;1.5148;0.0;8.238;10.5364;11.1083;5.3222;9.7612;0.6953;11.3008;10.6602;10.9921;12.5665;1.1624;0.0;11.0017;5.6233;13.0546;0.0;3.2732;4.2909;0.6953;3.1778;5.0258;8.702;4.9117;1.5148;0.0;6.5431;0.0;11.1236;9.6511;0.6953;1.1624;7.0061;9.7311;4.5027;3.8076;5.206;8.1806;4.8198;0.6953;3.2732;LumB
TCGA-E9-A1NF-11;0.0;4.341;0.5447;0.9392;0.0;0.0;9.138;0.0;16.2231;15.6686;0.0;0.0;5.0291;0.0;4.3733;0.9392;3.7426;0.0;0.0;0.0;2.8918;2.7015;1.2486;0.9392;0.9392;0.0;0.5447;3.0599;3.2105;3.7426;3.5299;0.0;4.0124;0.0;14.0314;0.0;0.0;0.0;9.4438;0.0;13.7407;0.5447;5.5924;0.5447;2.596;0.0;0.5447;0.0;0.9392;0.5447;Normal
TCGA-E9-A1NG-01;12.6253;11.1356;16.3937;12.7415;9.6641;6.217;9.6296;6.7775;0.6862;0.3835;7.5567;10.0803;11.0178;2.3099;8.8782;0.0;9.4357;4.8126;11.2355;11.7827;0.3835;7.5821;9.1073;0.0;3.205;0.9362;3.8478;8.2665;0.0;0.9362;7.7446;12.9801;11.4302;2.0162;0.0;4.0992;1.3349;9.9321;0.0;0.0;1.3349;8.6446;11.3674;1.3349;0.9362;6.1381;11.0153;10.7745;4.6116;11.9011;LumA
TCGA-E9-A1NG-11;0.9218;10.4781;11.2258;8.7523;6.4555;10.8335;9.5799;12.1326;15.7945;15.7154;9.0585;0.0;5.0137;7.4436;7.1116;0.0;7.5159;7.7676;8.0344;4.0959;3.4965;1.4797;7.3984;7.5438;5.5289;5.7726;2.1947;13.673;8.8811;10.1333;11.1779;2.3291;13.5241;2.5655;13.5162;3.6585;1.2276;3.6585;0.5333;5.2182;14.1939;5.2693;8.3112;9.3181;6.4107;0.5333;6.9064;4.3385;4.0959;10.1818;Normal
TCGA-E9-A1NH-01;10.0632;2.5655;5.796;3.8497;12.0145;4.4311;11.9815;10.7203;7.18;7.7705;2.0464;13.7263;10.6173;8.2125;11.1961;0.0;8.7965;0.9218;11.9121;8.7332;7.18;7.7794;11.044;3.3774;9.1703;2.1947;4.6266;9.8194;5.8969;4.3385;7.8593;7.0102;10.1007;3.1779;5.5837;7.7497;6.3212;9.8938;0.0;1.4797;4.5734;8.5486;10.9908;4.8218;2.5655;7.0152;13.0192;10.8261;0.0;8.7672;LumA
TCGA-E9-A1NI-01;12.0188;11.697;9.3503;7.6674;10.161;4.7586;12.1216;12.5522;3.8109;4.3794;10.4041;5.8142;11.6333;2.509;0.6054;8.0432;8.8318;9.831;12.451;8.7155;7.382;6.6447;5.103;6.6447;14.4452;0.0;4.6727;3.4471;0.0;1.8508;5.188;5.8142;2.7517;9.6462;2.2171;10.5849;0.0;10.1524;9.9361;0.0;1.6255;9.962;11.024;10.1715;4.0567;1.8508;8.3978;11.6331;3.9143;0.0;LumB
TCGA-E9-A1QZ-01;0.0;12.1546;11.0541;8.7481;5.6931;8.7204;10.2025;11.9424;12.8447;13.3775;7.6997;2.2159;13.4776;8.5437;5.1304;9.8513;5.8457;12.9093;11.8458;6.7246;4.8855;10.1198;6.7088;8.7563;13.1272;7.3508;11.8219;11.5196;8.6069;9.9409;10.3535;0.9346;12.1034;8.6835;10.7624;4.1465;0.3827;3.4628;0.0;5.7834;11.8416;5.6237;7.8965;10.506;5.1429;7.0701;4.7124;1.4972;5.7512;7.9648;LumA
TCGA-E9-A1R0-01;0.0;3.886;6.7438;4.6801;10.1888;2.8977;1.8638;4.5049;12.8813;13.2541;1.1198;1.9756;6.1577;1.1198;8.5415;2.1762;3.1086;0.3711;10.681;0.6659;1.9756;11.6814;10.4976;3.886;13.4594;5.6003;2.3522;10.1635;6.8865;5.4535;8.1484;4.8657;10.0323;5.4822;10.9309;7.24;11.8609;5.3843;10.3876;1.3025;11.1778;9.2482;11.1673;8.3051;4.3681;10.3976;3.4938;14.5165;3.2488;6.2271;LumA
TCGA-E9-A1R2-01;2.0772;1.5058;5.8589;5.1683;11.0342;4.6123;6.5882;3.6959;10.6999;10.0346;1.7224;6.9995;8.821;0.546;0.546;1.9107;6.1941;0.0;9.305;0.0;10.5041;11.4268;10.4057;1.2509;6.3157;4.7665;1.2509;9.2051;5.5545;6.8579;8.7868;0.9411;8.7732;1.9107;7.8373;4.3771;1.9177;3.7463;9.0423;0.546;4.5285;6.4432;11.9193;6.7511;7.6048;9.1927;6.7073;10.5776;0.0;6.1667;LumA
TCGA-E9-A1R3-01;0.8086;12.6316;14.9303;12.9652;12.488;4.7577;8.0676;9.6222;3.9096;4.3426;4.5877;11.2101;10.6696;2.0022;9.5646;0.0;6.7577;7.3538;12.3166;7.3048;7.0445;6.5803;10.2961;2.3947;6.9916;5.4207;11.0339;10.4213;5.7443;4.7307;9.1088;11.702;10.6275;4.4622;1.1715;7.0956;7.658;8.5067;0.0;1.5869;0.0;7.7777;10.2989;10.4804;2.6463;9.0636;10.5942;11.4971;11.2876;9.7038;LumA
TCGA-E9-A1R4-01;13.6737;0.4827;10.0489;5.6745;11.4489;9.2074;1.7589;4.9074;8.1333;8.06;3.2844;1.9191;12.2192;2.6244;7.3108;3.5024;7.1013;7.364;11.0827;0.8438;5.6519;9.5548;11.9271;1.1324;12.206;1.7589;11.1303;7.601;4.2084;4.3834;7.0971;8.203;7.6758;3.9361;5.8237;7.4052;1.7589;7.059;9.9556;1.9191;4.3274;8.6032;9.5426;5.8636;7.4713;8.0318;4.1122;11.1637;6.4665;4.9451;LumB
TCGA-E9-A1R5-01;0.4093;1.4005;9.9055;7.841;6.2808;5.6211;10.2219;10.937;9.2798;9.5454;2.0976;1.2091;14.907;1.5695;0.4093;12.7127;9.0001;0.4093;9.279;0.4093;1.5695;8.5976;1.4005;0.4093;7.8013;0.0;0.9884;0.0;0.0;1.4005;1.5695;9.7433;2.9184;6.4089;6.5162;3.9169;0.0;7.9936;9.8212;0.0;6.2059;4.5826;6.3287;4.4152;3.0949;7.2406;2.2041;11.6108;1.2091;0.4093;LumA
TCGA-E9-A1R6-01;1.0667;15.5981;6.0109;3.7049;4.606;1.9705;11.1038;1.6732;0.4488;0.0;1.4979;0.0;9.4589;0.7905;10.2436;0.4488;3.2314;11.1012;10.8966;0.0;1.8295;1.4979;0.0;3.2314;15.3928;0.0;1.9705;4.9504;0.4488;1.2984;3.8939;4.2934;4.32;12.4427;0.0;6.1209;7.2427;1.2984;8.4489;0.0;1.0667;9.0411;8.9353;1.0667;2.3258;7.1629;3.5785;13.1811;4.2663;1.8295;LumA
TCGA-E9-A1R7-01;1.4643;9.5503;2.0589;0.7687;2.1759;1.4643;0.7687;6.114;8.5454;8.4027;1.2675;4.161;10.0813;0.7687;10.5161;3.3924;3.3432;12.6199;10.621;0.435;2.0589;13.6253;9.5765;1.0396;12.6434;1.2675;15.0039;6.8674;3.8093;3.486;6.3625;5.2324;7.1364;3.486;5.6;9.666;0.7687;5.6814;9.481;1.2675;6.2536;6.9923;5.7204;10.4356;1.2675;5.8315;13.9083;12.9386;11.3277;3.9473;LumB
TCGA-E9-A1R7-11;1.1464;7.5287;11.0484;9.0699;5.9372;7.9992;4.6362;10.1108;16.0725;15.6856;7.8067;0.8553;6.1979;8.1341;7.0714;2.4462;5.6996;4.38;5.8589;4.5875;7.0887;5.0067;7.0972;8.6823;5.0247;5.8182;6.5428;12.807;9.0111;9.4421;11.2735;0.0;12.8811;3.8017;13.3258;2.0828;1.065;5.8589;9.3049;5.1937;15.0826;5.1117;7.6499;10.2395;5.6424;0.0;6.6857;5.0775;5.7108;8.2708;Normal
TCGA-E9-A1RA-01;6.4611;4.7743;6.6214;3.0931;9.166;0.9572;0.5566;13.1033;9.7651;10.35;3.727;6.3237;11.4178;7.4721;11.1508;2.1029;10.4534;4.6171;12.4832;7.9623;3.6747;5.7092;11.857;13.4167;4.6171;0.9572;3.3808;8.5716;3.8261;4.8703;5.6015;7.2801;8.4661;3.5642;7.8649;6.1239;2.5736;6.7595;9.9048;0.5566;6.6214;3.6747;10.8765;5.1055;1.2705;8.8849;8.5947;8.7822;3.314;6.484;LumA
TCGA-E9-A1RB-01;3.6377;7.7884;11.458;8.5798;10.7872;6.6715;1.3567;10.9577;4.8367;4.7695;4.3024;6.1961;13.1483;2.0432;10.6575;3.9844;12.3625;11.9763;11.2764;5.4215;3.0503;4.2832;12.3431;3.9362;3.8081;2.1316;9.3854;6.9304;3.0043;6.314;5.5319;5.1747;6.8739;1.3567;1.9492;8.813;4.9754;1.029;9.09;0.8322;1.029;1.3567;9.4919;6.8513;8.6775;8.6784;11.0586;12.9664;6.3786;6.1859;LumB
TCGA-E9-A1RB-11;2.2473;8.594;11.1688;9.4041;7.9436;12.3356;1.1695;9.9057;16.1563;16.8533;9.6466;2.4256;9.6375;11.8724;9.2055;1.1695;9.3609;8.073;8.4299;6.7835;9.7538;3.7872;9.9524;12.3265;2.3392;6.9329;6.415;10.7775;10.1517;8.9461;11.7482;5.1182;11.716;5.6717;12.97;6.9439;3.8242;6.9069;9.0754;6.084;12.5364;5.571;9.1076;12.5632;7.7973;1.357;8.6068;9.4441;3.9122;6.7441;Normal
TCGA-E9-A1RC-01;5.3375;3.8962;9.3488;7.4315;7.3037;0.5811;0.5811;9.8512;7.9787;7.7384;1.7992;4.6183;13.0866;3.8962;9.9969;5.2834;5.9194;13.7453;12.218;1.8772;1.315;0.0;3.3819;1.9914;5.7766;0.0;0.0;4.1389;0.9943;3.6333;6.4357;10.0842;4.5436;7.4357;4.6037;5.7635;2.45;8.1281;9.3706;0.5811;2.9899;8.8803;9.4284;9.0088;5.0657;8.7443;11.1319;11.3972;12.5869;2.3128;LumA
TCGA-E9-A1RC-11;4.1802;5.4362;1.262;0.4325;0.0;0.0;1.9247;2.2765;17.2327;16.5551;0.4325;3.3346;4.8562;0.0;4.4346;1.262;2.6423;1.4583;0.7648;0.0;4.2874;1.9247;2.0517;0.0;0.4325;0.4325;0.4325;3.4313;4.7664;0.7648;3.4773;1.262;5.0206;0.4325;14.4438;0.0;2.2105;1.4583;11.146;0.0;14.9023;0.0;5.0206;1.262;4.0942;1.6311;1.6311;1.4583;2.2765;0.0;Normal
TCGA-E9-A1RD-01;1.1931;11.4024;16.1028;13.7206;13.2446;12.4634;6.4588;14.6204;2.7903;2.8429;10.3306;1.8371;13.7813;8.5959;12.1162;1.0208;13.1678;9.1739;12.5779;9.0083;5.2595;10.2524;10.8168;2.4934;11.7655;3.7107;13.5788;7.7726;4.5474;3.9695;6.954;11.9671;7.8662;1.8371;1.0208;9.6413;0.5989;2.4934;9.1835;1.9374;0.5989;10.1806;13.1561;7.8422;1.0208;11.749;9.0414;12.1491;13.0624;5.9173;LumA
TCGA-E9-A1RD-11;2.2419;9.1701;12.9087;11.2616;9.4236;9.6245;9.977;10.9457;16.0759;15.9675;9.1925;2.4201;8.9283;7.0015;8.0443;2.7879;9.7003;8.1819;8.5154;8.5265;6.2043;3.9928;7.8654;7.1094;8.9227;6.4447;7.132;12.7855;9.2385;11.1138;11.6457;6.9371;12.7611;3.4109;13.7241;4.3415;0.0;3.4109;9.7886;6.4549;14.7185;6.3815;9.8256;10.9989;5.717;1.1657;8.1911;7.3093;7.5769;8.9466;Normal
TCGA-E9-A1RE-01;0.0;0.907;0.0;1.4596;13.8177;5.6691;0.3693;2.2607;10.1572;9.7827;5.4265;0.0;6.114;3.1018;0.0;0.3693;4.2322;5.4068;12.3327;0.3693;1.605;8.9492;0.0;4.2545;9.4047;1.2978;0.907;0.907;0.3693;1.1156;0.907;4.6223;2.5751;5.6525;7.2682;1.2978;12.9254;0.3693;8.8687;0.0;6.3796;10.5035;14.1547;0.907;0.0;0.3693;2.9466;3.0002;0.907;0.0;LumB
TCGA-E9-A1RF-01;0.0;11.8316;6.8283;3.8391;9.8073;0.7507;0.0;9.8511;8.3635;8.0132;1.8994;1.242;11.789;2.7661;10.0384;7.9882;9.0993;6.8196;9.9609;11.3318;1.0172;9.219;5.2296;0.7507;10.7487;2.3493;3.732;9.8463;4.47;1.6078;8.3784;12.545;9.937;2.4429;5.4142;8.1478;0.7507;4.5352;9.0703;0.7507;3.2003;7.0526;12.294;3.4001;0.4236;11.8723;1.8994;4.1752;2.8367;8.8827;LumA
TCGA-E9-A1RF-11;0.0;4.9772;0.0;0.8501;0.4868;0.0;1.3813;0.0;17.3553;16.2149;0.0;0.0;6.1462;0.0;4.2523;1.588;2.7264;0.0;0.0;0.0;1.3813;0.8501;1.1401;0.0;0.0;0.4868;0.4868;3.6596;1.7688;1.1401;2.8915;0.0;4.1582;0.8501;13.5808;0.0;0.0;0.0;8.8216;0.0;14.0985;0.0;5.8969;0.0;1.1401;0.4868;1.1401;0.8501;0.0;0.0;Normal
TCGA-E9-A1RG-01;0.9443;5.4886;5.2112;0.0;11.1122;3.3564;9.1868;11.1575;5.7086;6.1452;9.3903;0.0;11.1251;1.727;0.0;13.2334;3.22;14.7649;10.7137;2.0823;0.9443;3.2898;1.2548;0.548;10.6657;2.3671;4.2842;8.7783;3.1466;2.0823;5.2467;1.9156;8.5412;11.224;4.4762;6.0478;0.0;12.8165;10.2658;1.2548;3.0693;9.4535;12.2807;6.1732;7.2313;10.1666;0.9443;9.9185;7.4868;6.465;LumB
TCGA-E9-A1RH-01;0.0;0.9647;5.1655;0.7088;1.9466;11.8942;15.3908;10.2477;5.2279;5.2994;1.1819;12.0317;1.3707;4.5751;2.996;7.71;3.1586;0.3975;1.1819;2.5255;9.8918;0.0;4.4551;5.6394;13.4773;0.3975;8.5334;6.5091;0.9647;9.8126;0.3975;0.0;10.4798;0.7088;1.9466;1.1819;0.0;6.4888;8.6232;16.493;3.8078;0.0;4.6316;9.2108;4.3691;0.7088;8.6823;1.6872;0.3975;6.5584;Her2
TCGA-E9-A1RH-11;3.2288;6.8177;11.7525;10.0182;3.466;12.0726;10.2487;11.2306;17.0824;16.9304;9.469;3.1629;4.8186;8.2607;6.2471;2.6879;6.6046;2.3751;5.6795;6.3092;6.554;3.1629;7.4074;7.7978;4.9219;6.1398;1.174;12.578;8.5327;8.6396;10.4727;2.6879;12.6939;3.7616;13.7342;3.2919;0.5047;3.0213;10.6357;7.5528;13.944;6.0146;7.3193;10.6732;6.2941;0.8777;6.0424;4.6118;3.848;8.3615;Normal
TCGA-E9-A1RI-01;0.0;7.5823;7.7206;5.0509;10.8916;4.4944;10.8764;3.4121;4.2236;5.7214;2.0755;0.4022;11.9503;2.0755;10.5202;1.7006;2.5416;5.5339;10.1887;7.9807;0.9742;6.6671;9.1203;3.4121;8.8224;6.1709;3.4967;9.9535;6.2883;6.616;9.3721;7.4664;10.244;4.1207;2.6927;8.5954;9.1876;4.7223;10.5668;4.5148;1.5504;10.0823;11.9046;7.4769;3.1236;10.129;4.1207;5.0226;9.5082;8.1493;LumA
TCGA-E9-A1RI-11;0.0;5.566;4.9608;2.9202;4.1702;11.734;10.1769;10.1585;16.7952;16.8408;7.1736;0.4713;5.9822;8.9677;7.1265;1.7306;9.0415;6.7189;5.8531;5.9991;6.0843;1.3481;7.5784;6.5743;2.5906;1.552;0.4713;8.6362;5.2949;6.0171;7.4756;0.0;8.7775;2.6803;13.9386;1.1106;0.4713;1.1106;10.2074;1.8895;15.5489;4.1069;6.4586;8.3123;4.0064;1.552;2.992;3.0604;0.4713;3.8984;Normal
TCGA-E9-A226-01;8.9812;3.8378;3.7006;0.0;8.4324;0.9805;9.8035;9.8504;7.2183;6.7726;3.5489;6.4794;6.8758;1.2;3.0243;9.8197;8.343;1.5589;11.2713;11.3064;11.0687;4.9005;4.1058;6.2342;11.4806;0.0;3.9928;8.767;4.717;0.0;5.9687;7.6887;9.2938;6.4583;3.7708;8.911;7.2617;8.5852;8.4553;0.0;4.0784;8.0447;8.8393;5.0633;0.0;8.124;10.2161;9.9456;0.4053;7.74;LumB
TCGA-E9-A227-01;0.3936;6.3396;17.1172;10.4727;13.8467;9.0219;2.0485;16.2221;9.5123;9.8357;7.364;2.982;12.9558;8.7348;10.4586;1.3609;10.136;6.9168;14.2239;4.0051;13.7489;11.3558;10.3985;8.56;3.4228;3.5048;1.9347;9.3289;5.5865;6.7752;7.6765;8.9311;9.8288;2.6628;6.3;9.3685;0.0;3.0922;10.716;2.3442;6.4679;4.5977;14.1687;5.8524;2.6628;11.3501;5.8366;9.2478;10.6653;6.3171;LumA
TCGA-E9-A228-01;0.0;18.1677;1.2872;3.1807;13.6276;3.1341;7.5073;0.8987;4.8264;4.8697;0.6565;0.0;7.2284;1.9565;11.3702;12.5152;1.8452;1.106;10.5794;0.3652;1.7247;7.9852;0.0;1.7247;12.2405;0.0;3.4704;0.0;0.0;1.9565;2.5603;7.8258;0.0;13.7722;0.8987;11.0458;1.1994;0.3652;8.6409;0.0;1.7247;6.5152;15.1101;0.6565;3.3533;3.7737;7.5589;9.0435;1.2872;0.3652;LumB
TCGA-E9-A229-01;9.577;8.7732;8.1462;4.8183;12.067;4.8598;1.6776;9.111;6.1738;6.2949;3.799;0.8676;10.8392;1.548;12.6086;0.0;1.2476;8.9559;10.7494;5.8809;5.5087;8.4918;4.9266;1.9064;7.202;1.6776;2.2775;10.027;5.704;5.1214;7.8315;6.2539;10.7399;4.2166;2.7597;7.5327;4.3531;3.4457;9.2161;0.6321;1.6776;7.9094;12.6337;6.1683;1.9064;6.4252;7.3479;10.2407;11.8635;8.0992;LumA
TCGA-E9-A22A-01;7.9536;6.0929;6.7201;4.376;8.1035;6.5305;1.3074;5.1974;5.4713;4.6881;0.9146;10.931;11.9473;3.9499;4.5677;1.7484;5.5461;0.0;9.9578;0.0;3.3426;4.4558;1.8698;0.669;6.5803;1.1243;2.516;8.5441;2.9606;1.9818;5.452;4.155;8.6821;5.4713;3.9499;6.712;0.0;3.743;8.9738;1.8698;2.4396;7.6404;11.1826;10.1276;4.4362;9.9376;7.1164;10.5106;0.0;7.634;LumB
TCGA-E9-A22B-01;4.5654;20.1508;7.8028;5.4423;7.8713;3.568;2.4519;8.5836;11.1525;11.4976;6.4936;5.5835;10.4273;7.7673;8.148;6.4309;3.6436;3.6436;12.2463;0.0;0.9695;4.001;3.3593;5.6584;15.2774;5.9982;12.3297;10.1183;5.7121;4.8313;8.7405;5.4423;10.4805;3.8495;9.0865;10.1175;12.4416;4.4854;10.0928;1.5442;7.365;7.6298;8.5594;5.7209;2.8852;10.8921;7.2727;10.8817;4.2872;8.931;LumA
TCGA-E9-A22D-01;0.8265;16.0362;10.7883;7.9359;13.0808;12.128;9.8882;6.1311;3.5641;4.2118;3.8993;4.5816;11.6534;1.4878;7.9704;2.283;3.1266;2.4283;10.7731;14.4813;0.5999;9.9357;0.5999;0.5999;12.9965;3.2876;1.6147;4.566;2.1215;4.382;4.8629;10.7499;5.0764;12.69;1.9395;9.3974;11.3175;11.5947;9.9181;3.8993;1.7313;10.1972;13.8244;7.0468;1.0223;10.1423;10.9382;13.1838;8.2066;0.0;LumB
TCGA-E9-A22E-01;0.0;12.6076;11.0987;9.058;11.6417;10.951;9.9301;10.31;0.0;3.5214;8.6855;8.2004;12.6395;8.8607;0.0;9.9111;7.8226;7.0283;12.3471;4.8986;5.5213;6.1036;6.0311;1.9982;12.5972;1.3205;13.682;2.1275;0.0;1.9982;2.7259;7.2645;4.1876;3.3198;0.4588;9.1273;4.5923;11.1019;0.0;0.4588;2.4575;7.7888;9.493;4.9344;2.9521;6.7905;8.6279;9.9167;4.2457;1.8563;LumB
TCGA-E9-A22G-01;0.3907;1.6676;0.6977;0.0;0.3907;3.876;0.0;3.0812;3.1835;2.6523;1.166;6.9986;0.6977;0.3907;0.0;8.0998;3.9934;1.3532;0.3907;0.3907;0.9508;0.0;8.2085;6.5253;0.3907;18.264;8.2266;8.1512;13.3905;12.4126;12.3179;0.3907;10.7725;4.888;1.166;0.6977;0.0;10.9657;0.0;10.3671;5.099;0.3907;2.9711;2.039;10.3117;3.9063;11.0564;0.6977;4.469;10.0496;Basal
TCGA-E9-A22H-01;8.3677;12.7751;15.5307;13.7515;14.097;7.895;11.3591;8.8704;5.826;5.182;8.3343;0.0;10.3536;1.709;11.2513;1.4673;11.0817;14.0364;11.7098;5.2489;1.0062;10.4907;9.9936;1.5933;7.2242;0.8127;12.373;5.504;2.818;2.5953;5.0344;10.2209;6.3387;1.0062;2.2577;10.1352;10.173;2.097;9.2249;0.3245;0.8127;10.5983;13.4184;9.3394;3.9423;9.48;13.0955;12.719;7.7805;2.965;LumB
TCGA-E9-A243-01;0.0;3.0002;0.3026;0.0;7.8798;11.8385;1.2632;11.364;0.7656;2.3125;1.6325;9.3907;3.0002;1.8348;0.0;8.6642;8.7018;1.9262;5.5962;1.2632;1.6325;7.0613;7.6393;12.9257;1.1156;16.5231;0.0;2.6707;0.9512;6.8644;9.6645;5.2162;6.5528;1.2632;0.0;0.0;0.0;3.7903;8.8324;1.1156;2.9575;3.0417;9.7669;15.9937;9.9965;7.5104;12.6297;4.1728;0.3026;11.5844;Basal
TCGA-E9-A244-01;0.4078;4.0025;3.7457;2.3915;1.7167;7.5956;6.4253;5.672;9.0335;9.5396;3.9728;0.4078;1.5656;1.2059;0.9856;8.5622;5.9179;2.0932;2.1996;1.397;2.7123;0.0;3.8143;9.4946;2.9746;5.6903;0.7254;16.5924;11.2938;4.0025;15.1378;0.7254;15.1766;7.2032;6.1075;0.0;0.4078;12.8955;8.5011;10.1186;6.0659;0.9856;3.1441;3.9425;13.0287;3.0334;12.104;3.5978;0.9856;12.0102;Basal
TCGA-E9-A245-01;15.9855;20.9608;14.6597;13.5767;11.555;9.0235;9.4002;15.774;6.6713;7.7038;3.8489;0.7704;9.8694;6.4446;2.878;0.7704;5.484;12.7524;13.2152;2.1791;9.9405;12.9211;5.2631;3.2432;2.5705;3.0103;8.5671;9.081;6.749;7.4363;6.6713;13.9261;9.4963;3.5343;5.0023;11.2081;2.3723;4.1649;1.9347;3.7001;3.3469;4.3757;12.9482;4.4706;1.6402;8.5778;10.1012;13.6276;11.3815;6.5241;LumA
TCGA-E9-A247-01;0.3649;6.4389;8.4252;5.784;10.3712;6.1944;10.2615;4.7649;8.3495;8.6721;5.1275;0.0;7.3309;2.1549;9.656;11.3722;5.3372;2.2452;12.4064;2.2373;3.4688;2.4865;5.6986;6.0198;9.943;3.3105;1.2862;11.3209;7.0531;7.1292;8.8509;3.1325;11.5329;7.5899;5.6416;3.3105;9.0495;4.91;10.4356;2.983;5.3474;9.4712;11.8415;6.7323;3.0844;5.502;4.4409;11.257;1.7234;9.7797;LumA
TCGA-E9-A248-01;5.9882;2.1894;4.9134;2.8381;1.7076;7.8927;1.8439;3.8021;3.8676;6.0246;10.6968;7.9877;4.1825;1.3888;0.4046;6.1743;5.3397;0.4046;0.4046;2.7713;9.6767;4.6783;12.4401;0.7203;6.8408;6.5482;3.4641;7.0667;4.0193;3.7335;12.0361;11.2936;8.3995;2.0831;1.7076;12.8278;0.0;12.3324;8.628;3.9902;3.3769;7.5101;11.1782;7.7284;6.2438;9.0992;10.9195;4.3522;3.284;7.6399;Her2
TCGA-E9-A249-01;0.0;4.6131;0.0;0.0;12.2732;2.3092;10.2211;13.8007;5.5266;5.4677;0.0;10.1492;13.7522;6.0816;10.6991;0.3377;11.3324;5.5991;12.0829;1.0391;2.766;2.766;12.1697;15.2205;4.7607;0.0;0.0;2.1468;0.3377;1.509;1.2133;7.2885;0.8409;2.1468;2.8737;7.5625;0.0;1.0391;0.0;0.0;2.3092;5.5673;12.3494;5.4677;2.1468;2.0582;10.6791;12.0066;0.3377;0.0;LumB
TCGA-E9-A24A-01;0.0;7.1495;17.6999;16.399;13.3685;5.1856;11.5691;9.1311;2.1041;1.1374;9.7987;0.0;14.0016;1.7653;11.5383;1.4852;10.9107;8.5299;12.8973;11.0028;1.6321;10.2412;2.3783;0.0;2.1041;0.0;3.9997;7.2609;2.3783;1.1374;5.8651;13.2781;7.5558;2.3783;0.3784;7.2998;2.8724;10.4431;6.5771;0.0;0.678;10.57;11.3574;6.3834;1.6321;10.1947;10.687;5.9997;12.0207;6.3144;LumA
TCGA-E9-A295-01;9.5236;6.3767;13.8304;13.1369;13.7786;6.2359;7.6047;6.3428;9.4557;10.022;6.7052;7.6574;12.2399;3.4139;8.7082;4.6243;2.6581;11.1145;13.7347;0.9751;1.2921;3.4139;6.7577;7.5162;6.4503;0.0;5.984;14.9491;7.3638;5.8455;8.2308;7.45;14.915;12.9958;6.8869;10.6833;12.4997;8.8983;8.8583;3.2769;6.1404;8.2469;13.6434;4.4756;7.5903;9.7605;8.0375;5.101;4.1621;10.083;LumA
TCGA-E9-A2JS-01;11.1907;0.7565;7.9186;5.5177;11.2987;7.7463;6.0096;10.7777;6.6478;5.7663;11.508;1.0244;9.0973;12.7154;8.7931;8.4689;9.929;3.7818;10.803;0.0;3.9521;10.97;3.413;0.7565;16.038;3.9196;1.2502;8.663;5.9384;6.6528;8.766;8.8449;8.4759;5.3811;3.5035;7.8769;11.1073;4.5488;7.902;2.0365;2.3608;4.5057;10.3187;4.6112;1.9098;8.52;3.8524;3.2657;1.4455;8.1844;LumB
